img_path,view,class,fv_path
SatView/Images/freeway/freeway_219.jpg,sat,freeway,SatView/Features/freeway_219.npy
StreetView/Images/river/8977955378_ba608e63ab_o.jpg,str,river,StreetView/Features/8977955378_ba608e63ab_o.npy
SatView/Images/river/river_285.jpg,sat,river,SatView/Features/river_285.npy
SatView/Images/river/river_432.jpg,sat,river,SatView/Features/river_432.npy
StreetView/Images/mountain/45615437871_d6cf771ec4_o.jpg,str,mountain,StreetView/Features/45615437871_d6cf771ec4_o.npy
StreetView/Images/palace/44580782665_a9de82d980_o.jpg,str,palace,StreetView/Features/44580782665_a9de82d980_o.npy
SatView/Images/freeway/freeway_192.jpg,sat,freeway,SatView/Features/freeway_192.npy
SatView/Images/stadium/stadium_178.jpg,sat,stadium,SatView/Features/stadium_178.npy
SatView/Images/freeway/freeway_521.jpg,sat,freeway,SatView/Features/freeway_521.npy
SatView/Images/mountain/mountain_463.jpg,sat,mountain,SatView/Features/mountain_463.npy
SatView/Images/ship/ship_030.jpg,sat,ship,SatView/Features/ship_030.npy
StreetView/Images/freeway/3535776390_667ee8902e_o.jpg,str,freeway,StreetView/Features/3535776390_667ee8902e_o.npy
StreetView/Images/ship/37102512163_fb5c0e68ab_o.jpg,str,ship,StreetView/Features/37102512163_fb5c0e68ab_o.npy
SatView/Images/freeway/freeway_322.jpg,sat,freeway,SatView/Features/freeway_322.npy
StreetView/Images/mountain/16855435607_1303df5ecb_o.jpg,str,mountain,StreetView/Features/16855435607_1303df5ecb_o.npy
SatView/Images/stadium/stadium_390.jpg,sat,stadium,SatView/Features/stadium_390.npy
StreetView/Images/ship/43643372652_fd92506ff6_o.jpg,str,ship,StreetView/Features/43643372652_fd92506ff6_o.npy
SatView/Images/palace/palace_653.jpg,sat,palace,SatView/Features/palace_653.npy
SatView/Images/mountain/mountain_366.jpg,sat,mountain,SatView/Features/mountain_366.npy
StreetView/Images/mountain/34024341851_f40e7a0f10_o.jpg,str,mountain,StreetView/Features/34024341851_f40e7a0f10_o.npy
SatView/Images/stadium/stadium_571.jpg,sat,stadium,SatView/Features/stadium_571.npy
SatView/Images/palace/palace_641.jpg,sat,palace,SatView/Features/palace_641.npy
StreetView/Images/freeway/2778976875_7d5eefc3be_o.jpg,str,freeway,StreetView/Features/2778976875_7d5eefc3be_o.npy
SatView/Images/mountain/mountain_228.jpg,sat,mountain,SatView/Features/mountain_228.npy
StreetView/Images/ship/32980885590_58aac79610_o.jpg,str,ship,StreetView/Features/32980885590_58aac79610_o.npy
SatView/Images/mountain/mountain_508.jpg,sat,mountain,SatView/Features/mountain_508.npy
SatView/Images/mountain/mountain_592.jpg,sat,mountain,SatView/Features/mountain_592.npy
SatView/Images/palace/palace_432.jpg,sat,palace,SatView/Features/palace_432.npy
SatView/Images/stadium/stadium_279.jpg,sat,stadium,SatView/Features/stadium_279.npy
StreetView/Images/river/39833171765_e3d3f98fe0_o.jpg,str,river,StreetView/Features/39833171765_e3d3f98fe0_o.npy
StreetView/Images/freeway/29031068952_fa77fc8b7d_o.jpg,str,freeway,StreetView/Features/29031068952_fa77fc8b7d_o.npy
SatView/Images/river/river_466.jpg,sat,river,SatView/Features/river_466.npy
StreetView/Images/ship/26913005028_bd36ebdcb4_o.jpg,str,ship,StreetView/Features/26913005028_bd36ebdcb4_o.npy
StreetView/Images/mountain/7985190830_12a1a8ac44_o.jpg,str,mountain,StreetView/Features/7985190830_12a1a8ac44_o.npy
StreetView/Images/ship/24739987118_e5a26870f8_o.jpg,str,ship,StreetView/Features/24739987118_e5a26870f8_o.npy
SatView/Images/stadium/stadium_451.jpg,sat,stadium,SatView/Features/stadium_451.npy
StreetView/Images/freeway/2504296883_a9429eff29_o.jpg,str,freeway,StreetView/Features/2504296883_a9429eff29_o.npy
StreetView/Images/river/35176003362_0dee9e763f_o.jpg,str,river,StreetView/Features/35176003362_0dee9e763f_o.npy
StreetView/Images/palace/34112485723_a4d1b6a5e0_o.jpg,str,palace,StreetView/Features/34112485723_a4d1b6a5e0_o.npy
StreetView/Images/palace/9373287988_6f7ae54795_o.jpg,str,palace,StreetView/Features/9373287988_6f7ae54795_o.npy
SatView/Images/palace/palace_070.jpg,sat,palace,SatView/Features/palace_070.npy
StreetView/Images/mountain/33639580874_bafe88d535_o.jpg,str,mountain,StreetView/Features/33639580874_bafe88d535_o.npy
StreetView/Images/palace/34060747350_01a6406740_o.jpg,str,palace,StreetView/Features/34060747350_01a6406740_o.npy
StreetView/Images/river/7687852308_cd0243908b_o.jpg,str,river,StreetView/Features/7687852308_cd0243908b_o.npy
SatView/Images/river/river_082.jpg,sat,river,SatView/Features/river_082.npy
StreetView/Images/freeway/2333185255_ddc91cb9d6_o.jpg,str,freeway,StreetView/Features/2333185255_ddc91cb9d6_o.npy
SatView/Images/river/river_401.jpg,sat,river,SatView/Features/river_401.npy
SatView/Images/stadium/stadium_124.jpg,sat,stadium,SatView/Features/stadium_124.npy
StreetView/Images/mountain/46848350302_fbf38c90ca_o.jpg,str,mountain,StreetView/Features/46848350302_fbf38c90ca_o.npy
SatView/Images/stadium/stadium_345.jpg,sat,stadium,SatView/Features/stadium_345.npy
SatView/Images/ship/ship_521.jpg,sat,ship,SatView/Features/ship_521.npy
SatView/Images/ship/ship_363.jpg,sat,ship,SatView/Features/ship_363.npy
StreetView/Images/ship/5610353292_5e166ee155_o.jpg,str,ship,StreetView/Features/5610353292_5e166ee155_o.npy
SatView/Images/ship/ship_502.jpg,sat,ship,SatView/Features/ship_502.npy
SatView/Images/palace/palace_589.jpg,sat,palace,SatView/Features/palace_589.npy
StreetView/Images/ship/35316662422_4b656a4607_o.jpg,str,ship,StreetView/Features/35316662422_4b656a4607_o.npy
SatView/Images/palace/palace_283.jpg,sat,palace,SatView/Features/palace_283.npy
StreetView/Images/palace/255350962_81084fcb90_o.jpg,str,palace,StreetView/Features/255350962_81084fcb90_o.npy
SatView/Images/stadium/stadium_565.jpg,sat,stadium,SatView/Features/stadium_565.npy
SatView/Images/freeway/freeway_285.jpg,sat,freeway,SatView/Features/freeway_285.npy
SatView/Images/freeway/freeway_696.jpg,sat,freeway,SatView/Features/freeway_696.npy
SatView/Images/palace/palace_689.jpg,sat,palace,SatView/Features/palace_689.npy
StreetView/Images/ship/34851281290_52b1f8f198_o.jpg,str,ship,StreetView/Features/34851281290_52b1f8f198_o.npy
SatView/Images/river/river_185.jpg,sat,river,SatView/Features/river_185.npy
StreetView/Images/mountain/40807165312_9fc95ef55c_o.jpg,str,mountain,StreetView/Features/40807165312_9fc95ef55c_o.npy
SatView/Images/palace/palace_055.jpg,sat,palace,SatView/Features/palace_055.npy
SatView/Images/mountain/mountain_656.jpg,sat,mountain,SatView/Features/mountain_656.npy
StreetView/Images/freeway/26888935551_4443bcf4a5_o.jpg,str,freeway,StreetView/Features/26888935551_4443bcf4a5_o.npy
SatView/Images/mountain/mountain_168.jpg,sat,mountain,SatView/Features/mountain_168.npy
SatView/Images/freeway/freeway_104.jpg,sat,freeway,SatView/Features/freeway_104.npy
StreetView/Images/stadium/3453070835_45117afb02_o.jpg,str,stadium,StreetView/Features/3453070835_45117afb02_o.npy
SatView/Images/mountain/mountain_631.jpg,sat,mountain,SatView/Features/mountain_631.npy
SatView/Images/palace/palace_106.jpg,sat,palace,SatView/Features/palace_106.npy
SatView/Images/palace/palace_007.jpg,sat,palace,SatView/Features/palace_007.npy
StreetView/Images/river/16297591880_55273dea4f_o.jpg,str,river,StreetView/Features/16297591880_55273dea4f_o.npy
StreetView/Images/palace/3269226302_9ff7422e18_o.jpg,str,palace,StreetView/Features/3269226302_9ff7422e18_o.npy
StreetView/Images/palace/8090298319_a3724d49ea_o.jpg,str,palace,StreetView/Features/8090298319_a3724d49ea_o.npy
SatView/Images/stadium/stadium_657.jpg,sat,stadium,SatView/Features/stadium_657.npy
StreetView/Images/river/44845859851_25ca1ca306_o.jpg,str,river,StreetView/Features/44845859851_25ca1ca306_o.npy
StreetView/Images/stadium/5444412679_4505de7ff7_o.jpg,str,stadium,StreetView/Features/5444412679_4505de7ff7_o.npy
SatView/Images/mountain/mountain_651.jpg,sat,mountain,SatView/Features/mountain_651.npy
StreetView/Images/freeway/4640491221_4de46233b7_o.jpg,str,freeway,StreetView/Features/4640491221_4de46233b7_o.npy
SatView/Images/mountain/mountain_191.jpg,sat,mountain,SatView/Features/mountain_191.npy
SatView/Images/mountain/mountain_637.jpg,sat,mountain,SatView/Features/mountain_637.npy
StreetView/Images/river/40565063283_dfff167845_o.jpg,str,river,StreetView/Features/40565063283_dfff167845_o.npy
SatView/Images/stadium/stadium_412.jpg,sat,stadium,SatView/Features/stadium_412.npy
StreetView/Images/palace/14824660369_5d7ec16d2a_o.jpg,str,palace,StreetView/Features/14824660369_5d7ec16d2a_o.npy
SatView/Images/mountain/mountain_473.jpg,sat,mountain,SatView/Features/mountain_473.npy
SatView/Images/mountain/mountain_074.jpg,sat,mountain,SatView/Features/mountain_074.npy
SatView/Images/stadium/stadium_073.jpg,sat,stadium,SatView/Features/stadium_073.npy
StreetView/Images/freeway/12591902495_5c739d1928_o.jpg,str,freeway,StreetView/Features/12591902495_5c739d1928_o.npy
StreetView/Images/river/31269649927_751c150452_o.jpg,str,river,StreetView/Features/31269649927_751c150452_o.npy
SatView/Images/ship/ship_271.jpg,sat,ship,SatView/Features/ship_271.npy
StreetView/Images/palace/41557230001_d58d512cc9_o.jpg,str,palace,StreetView/Features/41557230001_d58d512cc9_o.npy
StreetView/Images/stadium/4574890635_63901fb920_o.jpg,str,stadium,StreetView/Features/4574890635_63901fb920_o.npy
SatView/Images/stadium/stadium_007.jpg,sat,stadium,SatView/Features/stadium_007.npy
StreetView/Images/freeway/28007102817_1fb5745994_o.jpg,str,freeway,StreetView/Features/28007102817_1fb5745994_o.npy
StreetView/Images/palace/2880425092_523c99bef4_o.jpg,str,palace,StreetView/Features/2880425092_523c99bef4_o.npy
SatView/Images/freeway/freeway_482.jpg,sat,freeway,SatView/Features/freeway_482.npy
SatView/Images/mountain/mountain_382.jpg,sat,mountain,SatView/Features/mountain_382.npy
StreetView/Images/ship/3182665671_4c7cf0bfa7_o.jpg,str,ship,StreetView/Features/3182665671_4c7cf0bfa7_o.npy
SatView/Images/palace/palace_353.jpg,sat,palace,SatView/Features/palace_353.npy
StreetView/Images/palace/618274808_5bfeb43780_o.jpg,str,palace,StreetView/Features/618274808_5bfeb43780_o.npy
StreetView/Images/freeway/4152620782_4421236d38_o.jpg,str,freeway,StreetView/Features/4152620782_4421236d38_o.npy
StreetView/Images/mountain/43646502535_3a3d5af829_o.jpg,str,mountain,StreetView/Features/43646502535_3a3d5af829_o.npy
SatView/Images/river/river_411.jpg,sat,river,SatView/Features/river_411.npy
SatView/Images/ship/ship_635.jpg,sat,ship,SatView/Features/ship_635.npy
StreetView/Images/river/25049608374_a1d0cd754e_o.jpg,str,river,StreetView/Features/25049608374_a1d0cd754e_o.npy
SatView/Images/ship/ship_248.jpg,sat,ship,SatView/Features/ship_248.npy
SatView/Images/ship/ship_282.jpg,sat,ship,SatView/Features/ship_282.npy
SatView/Images/river/river_013.jpg,sat,river,SatView/Features/river_013.npy
SatView/Images/stadium/stadium_471.jpg,sat,stadium,SatView/Features/stadium_471.npy
StreetView/Images/ship/2263921050_7f0192791d_o.jpg,str,ship,StreetView/Features/2263921050_7f0192791d_o.npy
SatView/Images/stadium/stadium_429.jpg,sat,stadium,SatView/Features/stadium_429.npy
StreetView/Images/ship/37102501313_c6fca54c6f_o.jpg,str,ship,StreetView/Features/37102501313_c6fca54c6f_o.npy
SatView/Images/mountain/mountain_443.jpg,sat,mountain,SatView/Features/mountain_443.npy
StreetView/Images/freeway/486108951_30005f5611_o.jpg,str,freeway,StreetView/Features/486108951_30005f5611_o.npy
SatView/Images/palace/palace_537.jpg,sat,palace,SatView/Features/palace_537.npy
StreetView/Images/mountain/8358124443_0f39f6e57b_o.png,str,mountain,StreetView/Features/8358124443_0f39f6e57b_o.npy
StreetView/Images/river/17042104171_d97a885e9b_o.jpg,str,river,StreetView/Features/17042104171_d97a885e9b_o.npy
SatView/Images/mountain/mountain_633.jpg,sat,mountain,SatView/Features/mountain_633.npy
SatView/Images/river/river_310.jpg,sat,river,SatView/Features/river_310.npy
StreetView/Images/mountain/363840184_63d3860eb4_o.jpg,str,mountain,StreetView/Features/363840184_63d3860eb4_o.npy
SatView/Images/mountain/mountain_323.jpg,sat,mountain,SatView/Features/mountain_323.npy
SatView/Images/ship/ship_571.jpg,sat,ship,SatView/Features/ship_571.npy
StreetView/Images/freeway/2197710294_87503ca0c8_o.jpg,str,freeway,StreetView/Features/2197710294_87503ca0c8_o.npy
SatView/Images/mountain/mountain_264.jpg,sat,mountain,SatView/Features/mountain_264.npy
StreetView/Images/freeway/9784608525_bde453146b_o.jpg,str,freeway,StreetView/Features/9784608525_bde453146b_o.npy
StreetView/Images/mountain/7926498496_bc0d6af20f_o.jpg,str,mountain,StreetView/Features/7926498496_bc0d6af20f_o.npy
SatView/Images/river/river_486.jpg,sat,river,SatView/Features/river_486.npy
StreetView/Images/freeway/3800853404_46ef8ceed4_o.jpg,str,freeway,StreetView/Features/3800853404_46ef8ceed4_o.npy
SatView/Images/stadium/stadium_021.jpg,sat,stadium,SatView/Features/stadium_021.npy
StreetView/Images/palace/26212202003_1a19d7e911_o.jpg,str,palace,StreetView/Features/26212202003_1a19d7e911_o.npy
SatView/Images/river/river_060.jpg,sat,river,SatView/Features/river_060.npy
SatView/Images/stadium/stadium_504.jpg,sat,stadium,SatView/Features/stadium_504.npy
SatView/Images/mountain/mountain_446.jpg,sat,mountain,SatView/Features/mountain_446.npy
StreetView/Images/palace/5859499605_79ed39676f_o.jpg,str,palace,StreetView/Features/5859499605_79ed39676f_o.npy
StreetView/Images/mountain/8991328288_6950042ed4_o.jpg,str,mountain,StreetView/Features/8991328288_6950042ed4_o.npy
StreetView/Images/freeway/2427687859_c60f2a7b58_o.jpg,str,freeway,StreetView/Features/2427687859_c60f2a7b58_o.npy
SatView/Images/stadium/stadium_139.jpg,sat,stadium,SatView/Features/stadium_139.npy
SatView/Images/river/river_031.jpg,sat,river,SatView/Features/river_031.npy
SatView/Images/mountain/mountain_206.jpg,sat,mountain,SatView/Features/mountain_206.npy
SatView/Images/freeway/freeway_543.jpg,sat,freeway,SatView/Features/freeway_543.npy
SatView/Images/stadium/stadium_587.jpg,sat,stadium,SatView/Features/stadium_587.npy
SatView/Images/river/river_224.jpg,sat,river,SatView/Features/river_224.npy
SatView/Images/mountain/mountain_209.jpg,sat,mountain,SatView/Features/mountain_209.npy
SatView/Images/ship/ship_265.jpg,sat,ship,SatView/Features/ship_265.npy
StreetView/Images/stadium/2443365581_fb88f130e8_o.jpg,str,stadium,StreetView/Features/2443365581_fb88f130e8_o.npy
StreetView/Images/palace/16298966966_9e0742e564_o.jpg,str,palace,StreetView/Features/16298966966_9e0742e564_o.npy
SatView/Images/ship/ship_625.jpg,sat,ship,SatView/Features/ship_625.npy
SatView/Images/freeway/freeway_208.jpg,sat,freeway,SatView/Features/freeway_208.npy
StreetView/Images/ship/42411857400_110f1f0ed7_o.jpg,str,ship,StreetView/Features/42411857400_110f1f0ed7_o.npy
SatView/Images/mountain/mountain_253.jpg,sat,mountain,SatView/Features/mountain_253.npy
StreetView/Images/ship/5956507759_724063746f_o.jpg,str,ship,StreetView/Features/5956507759_724063746f_o.npy
SatView/Images/freeway/freeway_433.jpg,sat,freeway,SatView/Features/freeway_433.npy
SatView/Images/river/river_499.jpg,sat,river,SatView/Features/river_499.npy
SatView/Images/stadium/stadium_017.jpg,sat,stadium,SatView/Features/stadium_017.npy
StreetView/Images/palace/2400553767_f8e1d0d207_o.jpg,str,palace,StreetView/Features/2400553767_f8e1d0d207_o.npy
StreetView/Images/river/4267197543_48ce59c3cc_o.jpg,str,river,StreetView/Features/4267197543_48ce59c3cc_o.npy
StreetView/Images/mountain/44947407765_1e8623f37b_o.jpg,str,mountain,StreetView/Features/44947407765_1e8623f37b_o.npy
SatView/Images/river/river_416.jpg,sat,river,SatView/Features/river_416.npy
SatView/Images/palace/palace_286.jpg,sat,palace,SatView/Features/palace_286.npy
StreetView/Images/mountain/3146431510_28db50bf83_o.jpg,str,mountain,StreetView/Features/3146431510_28db50bf83_o.npy
SatView/Images/freeway/freeway_380.jpg,sat,freeway,SatView/Features/freeway_380.npy
SatView/Images/freeway/freeway_080.jpg,sat,freeway,SatView/Features/freeway_080.npy
StreetView/Images/freeway/3866092435_5f1f21b47d_o.jpg,str,freeway,StreetView/Features/3866092435_5f1f21b47d_o.npy
SatView/Images/river/river_684.jpg,sat,river,SatView/Features/river_684.npy
SatView/Images/river/river_574.jpg,sat,river,SatView/Features/river_574.npy
SatView/Images/freeway/freeway_158.jpg,sat,freeway,SatView/Features/freeway_158.npy
SatView/Images/stadium/stadium_404.jpg,sat,stadium,SatView/Features/stadium_404.npy
SatView/Images/river/river_386.jpg,sat,river,SatView/Features/river_386.npy
SatView/Images/river/river_237.jpg,sat,river,SatView/Features/river_237.npy
SatView/Images/mountain/mountain_202.jpg,sat,mountain,SatView/Features/mountain_202.npy
StreetView/Images/mountain/3944738478_ee10db568d_o.jpg,str,mountain,StreetView/Features/3944738478_ee10db568d_o.npy
StreetView/Images/freeway/6501863915_606c5a8cae_o.jpg,str,freeway,StreetView/Features/6501863915_606c5a8cae_o.npy
StreetView/Images/freeway/2319280965_b4b2ac0117_o.jpg,str,freeway,StreetView/Features/2319280965_b4b2ac0117_o.npy
StreetView/Images/freeway/3889627012_edc5344df5_o.jpg,str,freeway,StreetView/Features/3889627012_edc5344df5_o.npy
StreetView/Images/river/33215192804_7163e4723f_o.jpg,str,river,StreetView/Features/33215192804_7163e4723f_o.npy
SatView/Images/river/river_320.jpg,sat,river,SatView/Features/river_320.npy
SatView/Images/river/river_588.jpg,sat,river,SatView/Features/river_588.npy
SatView/Images/ship/ship_559.jpg,sat,ship,SatView/Features/ship_559.npy
StreetView/Images/palace/2384674317_760f2a6540_o.jpg,str,palace,StreetView/Features/2384674317_760f2a6540_o.npy
StreetView/Images/ship/3734131275_f542d3a22f_o.jpg,str,ship,StreetView/Features/3734131275_f542d3a22f_o.npy
StreetView/Images/river/14476020392_3cca2801a7_o.jpg,str,river,StreetView/Features/14476020392_3cca2801a7_o.npy
StreetView/Images/river/13862273_8fec95833c_o.jpg,str,river,StreetView/Features/13862273_8fec95833c_o.npy
SatView/Images/ship/ship_581.jpg,sat,ship,SatView/Features/ship_581.npy
SatView/Images/stadium/stadium_631.jpg,sat,stadium,SatView/Features/stadium_631.npy
StreetView/Images/mountain/33841427275_159e91a470_o.jpg,str,mountain,StreetView/Features/33841427275_159e91a470_o.npy
StreetView/Images/freeway/2053100942_f833ecbe18_o.jpg,str,freeway,StreetView/Features/2053100942_f833ecbe18_o.npy
StreetView/Images/stadium/4892587500_d841cda2f9_o.jpg,str,stadium,StreetView/Features/4892587500_d841cda2f9_o.npy
SatView/Images/river/river_117.jpg,sat,river,SatView/Features/river_117.npy
StreetView/Images/river/8028662192_9890999f61_o.jpg,str,river,StreetView/Features/8028662192_9890999f61_o.npy
StreetView/Images/stadium/4487084709_ee8cb1386c_o.jpg,str,stadium,StreetView/Features/4487084709_ee8cb1386c_o.npy
StreetView/Images/mountain/4957221301_f8155a5bb0_o.jpg,str,mountain,StreetView/Features/4957221301_f8155a5bb0_o.npy
SatView/Images/palace/palace_366.jpg,sat,palace,SatView/Features/palace_366.npy
StreetView/Images/freeway/9223449842_d48e1d280f_o.jpg,str,freeway,StreetView/Features/9223449842_d48e1d280f_o.npy
StreetView/Images/mountain/14317619364_28dde56a5d_o.jpg,str,mountain,StreetView/Features/14317619364_28dde56a5d_o.npy
SatView/Images/stadium/stadium_090.jpg,sat,stadium,SatView/Features/stadium_090.npy
SatView/Images/palace/palace_238.jpg,sat,palace,SatView/Features/palace_238.npy
SatView/Images/stadium/stadium_069.jpg,sat,stadium,SatView/Features/stadium_069.npy
StreetView/Images/palace/1576657864_39a3bfde8d_o.jpg,str,palace,StreetView/Features/1576657864_39a3bfde8d_o.npy
SatView/Images/ship/ship_622.jpg,sat,ship,SatView/Features/ship_622.npy
SatView/Images/river/river_161.jpg,sat,river,SatView/Features/river_161.npy
SatView/Images/stadium/stadium_257.jpg,sat,stadium,SatView/Features/stadium_257.npy
StreetView/Images/mountain/46195149944_95b221e558_o.jpg,str,mountain,StreetView/Features/46195149944_95b221e558_o.npy
StreetView/Images/river/30577141138_e46785e03d_o.jpg,str,river,StreetView/Features/30577141138_e46785e03d_o.npy
StreetView/Images/stadium/9386525688_f19638bfd7_o.jpg,str,stadium,StreetView/Features/9386525688_f19638bfd7_o.npy
SatView/Images/mountain/mountain_171.jpg,sat,mountain,SatView/Features/mountain_171.npy
StreetView/Images/river/40520717970_69bbb7c816_o.jpg,str,river,StreetView/Features/40520717970_69bbb7c816_o.npy
StreetView/Images/ship/39029895171_b5f0528c77_o.jpg,str,ship,StreetView/Features/39029895171_b5f0528c77_o.npy
SatView/Images/palace/palace_649.jpg,sat,palace,SatView/Features/palace_649.npy
SatView/Images/ship/ship_199.jpg,sat,ship,SatView/Features/ship_199.npy
StreetView/Images/ship/4818615737_60b288313c_o.jpg,str,ship,StreetView/Features/4818615737_60b288313c_o.npy
StreetView/Images/river/44830708442_a197edf87d_o.jpg,str,river,StreetView/Features/44830708442_a197edf87d_o.npy
StreetView/Images/stadium/3429222197_06a8e50569_o.jpg,str,stadium,StreetView/Features/3429222197_06a8e50569_o.npy
SatView/Images/ship/ship_699.jpg,sat,ship,SatView/Features/ship_699.npy
SatView/Images/palace/palace_700.jpg,sat,palace,SatView/Features/palace_700.npy
SatView/Images/freeway/freeway_072.jpg,sat,freeway,SatView/Features/freeway_072.npy
StreetView/Images/freeway/175091481_a3e5c2a37c_o.jpg,str,freeway,StreetView/Features/175091481_a3e5c2a37c_o.npy
StreetView/Images/stadium/3761221029_035b515a6b_o.jpg,str,stadium,StreetView/Features/3761221029_035b515a6b_o.npy
SatView/Images/freeway/freeway_454.jpg,sat,freeway,SatView/Features/freeway_454.npy
StreetView/Images/mountain/47066891761_02558d14d8_o.jpg,str,mountain,StreetView/Features/47066891761_02558d14d8_o.npy
StreetView/Images/freeway/6134494320_8f00e9bca4_o.jpg,str,freeway,StreetView/Features/6134494320_8f00e9bca4_o.npy
StreetView/Images/palace/3493359297_8999a0ebca_o.jpg,str,palace,StreetView/Features/3493359297_8999a0ebca_o.npy
StreetView/Images/river/37799276025_79bdba09f4_o.jpg,str,river,StreetView/Features/37799276025_79bdba09f4_o.npy
StreetView/Images/freeway/2808008443_dfc02ffb7b_o.jpg,str,freeway,StreetView/Features/2808008443_dfc02ffb7b_o.npy
StreetView/Images/ship/37377426744_19c443a754_o.jpg,str,ship,StreetView/Features/37377426744_19c443a754_o.npy
SatView/Images/ship/ship_538.jpg,sat,ship,SatView/Features/ship_538.npy
StreetView/Images/stadium/3370833436_e0255cf856_o.jpg,str,stadium,StreetView/Features/3370833436_e0255cf856_o.npy
StreetView/Images/ship/7369541406_1e8e53de16_o.jpg,str,ship,StreetView/Features/7369541406_1e8e53de16_o.npy
StreetView/Images/ship/5803331494_9439dd062d_o.jpg,str,ship,StreetView/Features/5803331494_9439dd062d_o.npy
StreetView/Images/stadium/6424558859_bb1ea5a572_o.jpg,str,stadium,StreetView/Features/6424558859_bb1ea5a572_o.npy
StreetView/Images/river/38436184980_5d7476d701_o.jpg,str,river,StreetView/Features/38436184980_5d7476d701_o.npy
SatView/Images/freeway/freeway_357.jpg,sat,freeway,SatView/Features/freeway_357.npy
SatView/Images/palace/palace_640.jpg,sat,palace,SatView/Features/palace_640.npy
SatView/Images/palace/palace_455.jpg,sat,palace,SatView/Features/palace_455.npy
SatView/Images/palace/palace_059.jpg,sat,palace,SatView/Features/palace_059.npy
SatView/Images/freeway/freeway_657.jpg,sat,freeway,SatView/Features/freeway_657.npy
SatView/Images/palace/palace_260.jpg,sat,palace,SatView/Features/palace_260.npy
StreetView/Images/ship/9330607422_2ebe284171_o.jpg,str,ship,StreetView/Features/9330607422_2ebe284171_o.npy
SatView/Images/stadium/stadium_168.jpg,sat,stadium,SatView/Features/stadium_168.npy
SatView/Images/ship/ship_638.jpg,sat,ship,SatView/Features/ship_638.npy
StreetView/Images/freeway/5347801653_4af53628f2_o.jpg,str,freeway,StreetView/Features/5347801653_4af53628f2_o.npy
SatView/Images/palace/palace_568.jpg,sat,palace,SatView/Features/palace_568.npy
StreetView/Images/ship/34986213046_397fcd931f_o.jpg,str,ship,StreetView/Features/34986213046_397fcd931f_o.npy
StreetView/Images/freeway/1605043488_56daa3e786_o.jpg,str,freeway,StreetView/Features/1605043488_56daa3e786_o.npy
StreetView/Images/mountain/7847200810_de538927cf_o.jpg,str,mountain,StreetView/Features/7847200810_de538927cf_o.npy
SatView/Images/freeway/freeway_346.jpg,sat,freeway,SatView/Features/freeway_346.npy
SatView/Images/river/river_558.jpg,sat,river,SatView/Features/river_558.npy
StreetView/Images/ship/37681532986_84cbcc959a_o.jpg,str,ship,StreetView/Features/37681532986_84cbcc959a_o.npy
StreetView/Images/mountain/4339639084_568fb15be2_o.jpg,str,mountain,StreetView/Features/4339639084_568fb15be2_o.npy
StreetView/Images/palace/43567274184_64367bb720_o.jpg,str,palace,StreetView/Features/43567274184_64367bb720_o.npy
SatView/Images/ship/ship_063.jpg,sat,ship,SatView/Features/ship_063.npy
SatView/Images/ship/ship_098.jpg,sat,ship,SatView/Features/ship_098.npy
StreetView/Images/river/43405863140_c57fd00fd9_o.jpg,str,river,StreetView/Features/43405863140_c57fd00fd9_o.npy
StreetView/Images/palace/35881048756_08885f338d_o.jpg,str,palace,StreetView/Features/35881048756_08885f338d_o.npy
StreetView/Images/palace/3502184545_c900f4db66_o.jpg,str,palace,StreetView/Features/3502184545_c900f4db66_o.npy
SatView/Images/stadium/stadium_644.jpg,sat,stadium,SatView/Features/stadium_644.npy
SatView/Images/river/river_500.jpg,sat,river,SatView/Features/river_500.npy
SatView/Images/palace/palace_540.jpg,sat,palace,SatView/Features/palace_540.npy
SatView/Images/freeway/freeway_665.jpg,sat,freeway,SatView/Features/freeway_665.npy
StreetView/Images/mountain/43199418671_1eedaaf7b5_o.jpg,str,mountain,StreetView/Features/43199418671_1eedaaf7b5_o.npy
SatView/Images/palace/palace_224.jpg,sat,palace,SatView/Features/palace_224.npy
SatView/Images/freeway/freeway_245.jpg,sat,freeway,SatView/Features/freeway_245.npy
StreetView/Images/palace/8210874556_4e91c234d1_o.jpg,str,palace,StreetView/Features/8210874556_4e91c234d1_o.npy
StreetView/Images/freeway/4486906700_2b77e6c930_o.jpg,str,freeway,StreetView/Features/4486906700_2b77e6c930_o.npy
SatView/Images/river/river_105.jpg,sat,river,SatView/Features/river_105.npy
SatView/Images/mountain/mountain_297.jpg,sat,mountain,SatView/Features/mountain_297.npy
StreetView/Images/ship/7165068091_07ef91be2e_o.jpg,str,ship,StreetView/Features/7165068091_07ef91be2e_o.npy
StreetView/Images/stadium/284723774_0fdccdb928_o.jpg,str,stadium,StreetView/Features/284723774_0fdccdb928_o.npy
StreetView/Images/ship/13973848437_d442f13965_o.jpg,str,ship,StreetView/Features/13973848437_d442f13965_o.npy
SatView/Images/stadium/stadium_110.jpg,sat,stadium,SatView/Features/stadium_110.npy
StreetView/Images/freeway/1960848291_20e59c0c9c_o.jpg,str,freeway,StreetView/Features/1960848291_20e59c0c9c_o.npy
SatView/Images/ship/ship_359.jpg,sat,ship,SatView/Features/ship_359.npy
StreetView/Images/mountain/8141706814_a610393aec_o.jpg,str,mountain,StreetView/Features/8141706814_a610393aec_o.npy
